Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ProductExpiryDate,invoice,stock_code,description,quantity,invoice_date,price,country,email,product_expiry_date,customer_id,is_cancelled,revenue
540650,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-05-06 09:03:00,5.45,10070,United Kingdom,customer_10070@example.com,,540650,22720,SET OF 3 CAKE TINS PANTRY DESIGN,5,2011-05-06 09:03:00,5.45,United Kingdom,customer_10070@example.com,,10070,False,27.25
540541,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-05-06 09:12:00,3.25,10048,United Kingdom,customer_10048@example.com,,540541,22698,PINK REGENCY TEACUP AND SAUCER,4,2011-05-06 09:12:00,3.25,United Kingdom,customer_10048@example.com,,10048,False,13.0
540022,20727,LUNCH BAG BLACK SKULL.,7,2011-05-06 09:48:00,1.57,10002,United Kingdom,customer_10002@example.com,2011-08-05,540022,20727,LUNCH BAG BLACK SKULL.,7,2011-05-06 09:48:00,1.57,United Kingdom,customer_10002@example.com,2011-08-05,10002,False,10.99
540548,22197,POPCORN HOLDER,3,2011-05-06 10:07:00,0.89,10049,United Kingdom,customer_10049@example.com,2011-07-10,540548,22197,POPCORN HOLDER,3,2011-05-06 10:07:00,0.89,United Kingdom,customer_10049@example.com,2011-07-10,10049,False,2.67
540548,22178,VICTORIAN GLASS HANGING T-LIGHT,9,2011-05-06 10:07:00,1.25,10049,United Kingdom,customer_10049@example.com,2011-07-28,540548,22178,VICTORIAN GLASS HANGING T-LIGHT,9,2011-05-06 10:07:00,1.25,United Kingdom,customer_10049@example.com,2011-07-28,10049,False,11.25
540066,21754,HOME BUILDING BLOCK WORD,27,2011-05-06 14:33:00,5.95,10004,United Kingdom,customer_10004@example.com,,540066,21754,HOME BUILDING BLOCK WORD,27,2011-05-06 14:33:00,5.95,United Kingdom,customer_10004@example.com,,10004,False,160.65
540066,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,29,2011-05-06 14:33:00,0.32,10004,United Kingdom,customer_10004@example.com,,540066,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,29,2011-05-06 14:33:00,0.32,United Kingdom,customer_10004@example.com,,10004,False,9.28
540066,47566,PARTY BUNTING,31,2011-05-06 14:33:00,4.7,10004,United Kingdom,customer_10004@example.com,,540066,47566,PARTY BUNTING,31,2011-05-06 14:33:00,4.7,United Kingdom,customer_10004@example.com,,10004,False,145.70000000000002
540066,21733,RED HANGING HEART T-LIGHT HOLDER,15,2011-05-06 14:33:00,2.66,10004,United Kingdom,customer_10004@example.com,2011-07-22,540066,21733,RED HANGING HEART T-LIGHT HOLDER,15,2011-05-06 14:33:00,2.66,United Kingdom,customer_10004@example.com,2011-07-22,10004,False,39.900000000000006
540066,20728,LUNCH BAG CARS BLUE,35,2011-05-06 14:33:00,1.48,10004,United Kingdom,customer_10004@example.com,2011-08-01,540066,20728,LUNCH BAG CARS BLUE,35,2011-05-06 14:33:00,1.48,United Kingdom,customer_10004@example.com,2011-08-01,10004,False,51.8
540264,22960,JAM MAKING SET WITH JARS,11,2011-05-07 10:21:00,4.68,10014,United Kingdom,customer_10014@example.com,2011-08-30,540264,22960,JAM MAKING SET WITH JARS,11,2011-05-07 10:21:00,4.68,United Kingdom,customer_10014@example.com,2011-08-30,10014,False,51.48
540264,22722,SET OF 6 SPICE TINS PANTRY DESIGN,10,2011-05-07 10:21:00,3.75,10014,United Kingdom,customer_10014@example.com,2011-09-01,540264,22722,SET OF 6 SPICE TINS PANTRY DESIGN,10,2011-05-07 10:21:00,3.75,United Kingdom,customer_10014@example.com,2011-09-01,10014,False,37.5
540642,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-05-07 10:41:00,1.04,10069,Germany,customer_10069@example.com,,540642,21034,REX CASH+CARRY JUMBO SHOPPER,6,2011-05-07 10:41:00,1.04,Germany,customer_10069@example.com,,10069,False,6.24
540642,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-05-07 10:41:00,4.95,10069,Germany,customer_10069@example.com,2011-08-10,540642,22138,BAKING SET 9 PIECE RETROSPOT,7,2011-05-07 10:41:00,4.95,Germany,customer_10069@example.com,2011-08-10,10069,False,34.65
540205,22699,ROSES REGENCY TEACUP AND SAUCER,21,2011-05-07 14:54:00,2.66,10011,United Kingdom,customer_10011@example.com,,540205,22699,ROSES REGENCY TEACUP AND SAUCER,21,2011-05-07 14:54:00,2.66,United Kingdom,customer_10011@example.com,,10011,False,55.86
540205,21733,RED HANGING HEART T-LIGHT HOLDER,26,2011-05-07 14:54:00,2.8,10011,United Kingdom,customer_10011@example.com,2011-07-22,540205,21733,RED HANGING HEART T-LIGHT HOLDER,26,2011-05-07 14:54:00,2.8,United Kingdom,customer_10011@example.com,2011-07-22,10011,False,72.8
540205,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,45,2011-05-07 14:54:00,2.08,10011,United Kingdom,customer_10011@example.com,,540205,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,45,2011-05-07 14:54:00,2.08,United Kingdom,customer_10011@example.com,,10011,False,93.60000000000001
540205,47566,PARTY BUNTING,11,2011-05-07 14:54:00,5.45,10011,United Kingdom,customer_10011@example.com,,540205,47566,PARTY BUNTING,11,2011-05-07 14:54:00,5.45,United Kingdom,customer_10011@example.com,,10011,False,59.95
540575,20725,LUNCH BAG RED RETROSPOT,5,2011-05-08 11:18:00,1.57,10055,United Kingdom,customer_10055@example.com,2011-07-30,540575,20725,LUNCH BAG RED RETROSPOT,5,2011-05-08 11:18:00,1.57,United Kingdom,customer_10055@example.com,2011-07-30,10055,False,7.8500000000000005
540459,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-05-08 12:56:00,1.69,10034,United Kingdom,customer_10034@example.com,2011-08-15,540459,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-05-08 12:56:00,1.69,United Kingdom,customer_10034@example.com,2011-08-15,10034,False,20.28
540459,20728,LUNCH BAG CARS BLUE,12,2011-05-08 12:56:00,1.57,10034,United Kingdom,customer_10034@example.com,2011-08-01,540459,20728,LUNCH BAG CARS BLUE,12,2011-05-08 12:56:00,1.57,United Kingdom,customer_10034@example.com,2011-08-01,10034,False,18.84
540011,22383,LUNCH BAG SUKI DESIGN,19,2011-05-08 17:53:00,1.65,10001,United Kingdom,customer_10001@example.com,2011-07-25,540011,22383,LUNCH BAG SUKI DESIGN,19,2011-05-08 17:53:00,1.65,United Kingdom,customer_10001@example.com,2011-07-25,10001,False,31.349999999999998
540217,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-05-09 09:02:00,3.1,10012,United Kingdom,customer_10012@example.com,,540217,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-05-09 09:02:00,3.1,United Kingdom,customer_10012@example.com,,10012,False,21.7
540500,22699,ROSES REGENCY TEACUP AND SAUCER,8,2011-05-09 09:48:00,2.8,10041,United Kingdom,customer_10041@example.com,,540500,22699,ROSES REGENCY TEACUP AND SAUCER,8,2011-05-09 09:48:00,2.8,United Kingdom,customer_10041@example.com,,10041,False,22.4
540012,85099B,JUMBO BAG RED RETROSPOT,48,2011-05-09 14:29:00,2.29,10001,United Kingdom,customer_10001@example.com,,540012,85099B,JUMBO BAG RED RETROSPOT,48,2011-05-09 14:29:00,2.29,United Kingdom,customer_10001@example.com,,10001,False,109.92
540012,22699,ROSES REGENCY TEACUP AND SAUCER,24,2011-05-09 14:29:00,2.66,10001,United Kingdom,customer_10001@example.com,,540012,22699,ROSES REGENCY TEACUP AND SAUCER,24,2011-05-09 14:29:00,2.66,United Kingdom,customer_10001@example.com,,10001,False,63.84
540012,22138,BAKING SET 9 PIECE RETROSPOT,27,2011-05-09 14:29:00,5.45,10001,United Kingdom,customer_10001@example.com,2011-08-10,540012,22138,BAKING SET 9 PIECE RETROSPOT,27,2011-05-09 14:29:00,5.45,United Kingdom,customer_10001@example.com,2011-08-10,10001,False,147.15
540012,22666,RECIPE BOX PANTRY DESIGN,16,2011-05-09 14:29:00,3.1,10001,United Kingdom,customer_10001@example.com,,540012,22666,RECIPE BOX PANTRY DESIGN,16,2011-05-09 14:29:00,3.1,United Kingdom,customer_10001@example.com,,10001,False,49.6
540288,20725,LUNCH BAG RED RETROSPOT,47,2011-05-09 14:35:00,1.65,10015,United Kingdom,customer_10015@example.com,2011-07-30,540288,20725,LUNCH BAG RED RETROSPOT,47,2011-05-09 14:35:00,1.65,United Kingdom,customer_10015@example.com,2011-07-30,10015,False,77.55
540288,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18,2011-05-09 14:35:00,0.29,10015,United Kingdom,customer_10015@example.com,,540288,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,18,2011-05-09 14:35:00,0.29,United Kingdom,customer_10015@example.com,,10015,False,5.22
540288,22699,ROSES REGENCY TEACUP AND SAUCER,23,2011-05-09 14:35:00,2.95,10015,United Kingdom,customer_10015@example.com,,540288,22699,ROSES REGENCY TEACUP AND SAUCER,23,2011-05-09 14:35:00,2.95,United Kingdom,customer_10015@example.com,,10015,False,67.85000000000001
540288,22383,LUNCH BAG SUKI DESIGN,46,2011-05-09 14:35:00,1.65,10015,United Kingdom,customer_10015@example.com,2011-07-25,540288,22383,LUNCH BAG SUKI DESIGN,46,2011-05-09 14:35:00,1.65,United Kingdom,customer_10015@example.com,2011-07-25,10015,False,75.89999999999999
540288,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,27,2011-05-09 14:35:00,1.87,10015,United Kingdom,customer_10015@example.com,,540288,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,27,2011-05-09 14:35:00,1.87,United Kingdom,customer_10015@example.com,,10015,False,50.49
540643,22699,ROSES REGENCY TEACUP AND SAUCER,3,2011-05-09 15:16:00,3.25,10069,Germany,customer_10069@example.com,,540643,22699,ROSES REGENCY TEACUP AND SAUCER,3,2011-05-09 15:16:00,3.25,Germany,customer_10069@example.com,,10069,False,9.75
540643,22666,RECIPE BOX PANTRY DESIGN,11,2011-05-09 15:16:00,2.66,10069,Germany,customer_10069@example.com,,540643,22666,RECIPE BOX PANTRY DESIGN,11,2011-05-09 15:16:00,2.66,Germany,customer_10069@example.com,,10069,False,29.26
540643,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-05-09 15:16:00,5.45,10069,Germany,customer_10069@example.com,2011-08-10,540643,22138,BAKING SET 9 PIECE RETROSPOT,3,2011-05-09 15:16:00,5.45,Germany,customer_10069@example.com,2011-08-10,10069,False,16.35
540511,21931,JUMBO STORAGE BAG SUKI,1,2011-05-09 17:17:00,1.87,10042,United Kingdom,customer_10042@example.com,,540511,21931,JUMBO STORAGE BAG SUKI,1,2011-05-09 17:17:00,1.87,United Kingdom,customer_10042@example.com,,10042,False,1.87
540511,21754,HOME BUILDING BLOCK WORD,6,2011-05-09 17:17:00,6.55,10042,United Kingdom,customer_10042@example.com,,540511,21754,HOME BUILDING BLOCK WORD,6,2011-05-09 17:17:00,6.55,United Kingdom,customer_10042@example.com,,10042,False,39.3
540126,20727,LUNCH BAG BLACK SKULL.,32,2011-05-10 09:31:00,1.73,10007,United Kingdom,customer_10007@example.com,2011-08-05,540126,20727,LUNCH BAG BLACK SKULL.,32,2011-05-10 09:31:00,1.73,United Kingdom,customer_10007@example.com,2011-08-05,10007,False,55.36
540126,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-05-10 09:31:00,3.1,10007,United Kingdom,customer_10007@example.com,,540126,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-05-10 09:31:00,3.1,United Kingdom,customer_10007@example.com,,10007,False,31.0
540126,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,16,2011-05-10 09:31:00,0.26,10007,United Kingdom,customer_10007@example.com,,540126,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,16,2011-05-10 09:31:00,0.26,United Kingdom,customer_10007@example.com,,10007,False,4.16
540126,22383,LUNCH BAG SUKI DESIGN,25,2011-05-10 09:31:00,1.73,10007,United Kingdom,customer_10007@example.com,2011-07-25,540126,22383,LUNCH BAG SUKI DESIGN,25,2011-05-10 09:31:00,1.73,United Kingdom,customer_10007@example.com,2011-07-25,10007,False,43.25
540126,21034,REX CASH+CARRY JUMBO SHOPPER,35,2011-05-10 09:31:00,1.0,10007,United Kingdom,customer_10007@example.com,,540126,21034,REX CASH+CARRY JUMBO SHOPPER,35,2011-05-10 09:31:00,1.0,United Kingdom,customer_10007@example.com,,10007,False,35.0
540601,22423,REGENCY CAKESTAND 3 TIER,6,2011-05-10 11:22:00,12.75,10062,United Kingdom,customer_10062@example.com,,540601,22423,REGENCY CAKESTAND 3 TIER,6,2011-05-10 11:22:00,12.75,United Kingdom,customer_10062@example.com,,10062,False,76.5
540206,22138,BAKING SET 9 PIECE RETROSPOT,44,2011-05-10 11:23:00,5.2,10011,United Kingdom,customer_10011@example.com,2011-08-10,540206,22138,BAKING SET 9 PIECE RETROSPOT,44,2011-05-10 11:23:00,5.2,United Kingdom,customer_10011@example.com,2011-08-10,10011,False,228.8
540206,22960,JAM MAKING SET WITH JARS,42,2011-05-10 11:23:00,4.04,10011,United Kingdom,customer_10011@example.com,2011-08-30,540206,22960,JAM MAKING SET WITH JARS,42,2011-05-10 11:23:00,4.04,United Kingdom,customer_10011@example.com,2011-08-30,10011,False,169.68
540044,22666,RECIPE BOX PANTRY DESIGN,26,2011-05-10 17:34:00,3.1,10003,France,customer_10003@example.com,,540044,22666,RECIPE BOX PANTRY DESIGN,26,2011-05-10 17:34:00,3.1,France,customer_10003@example.com,,10003,False,80.60000000000001
540044,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2011-05-10 17:34:00,1.86,10003,France,customer_10003@example.com,2011-08-15,540044,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2011-05-10 17:34:00,1.86,France,customer_10003@example.com,2011-08-15,10003,False,40.92
540044,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,11,2011-05-10 17:34:00,1.87,10003,France,customer_10003@example.com,,540044,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,11,2011-05-10 17:34:00,1.87,France,customer_10003@example.com,,10003,False,20.57
540044,22423,REGENCY CAKESTAND 3 TIER,42,2011-05-10 17:34:00,12.11,10003,France,customer_10003@example.com,,540044,22423,REGENCY CAKESTAND 3 TIER,42,2011-05-10 17:34:00,12.11,France,customer_10003@example.com,,10003,False,508.62
540023,20725,LUNCH BAG RED RETROSPOT,16,2011-05-11 12:08:00,1.65,10002,United Kingdom,customer_10002@example.com,2011-07-30,540023,20725,LUNCH BAG RED RETROSPOT,16,2011-05-11 12:08:00,1.65,United Kingdom,customer_10002@example.com,2011-07-30,10002,False,26.4
540023,22699,ROSES REGENCY TEACUP AND SAUCER,22,2011-05-11 12:08:00,3.1,10002,United Kingdom,customer_10002@example.com,,540023,22699,ROSES REGENCY TEACUP AND SAUCER,22,2011-05-11 12:08:00,3.1,United Kingdom,customer_10002@example.com,,10002,False,68.2
540023,22386,JUMBO BAG PINK POLKADOT,44,2011-05-11 12:08:00,2.29,10002,United Kingdom,customer_10002@example.com,,540023,22386,JUMBO BAG PINK POLKADOT,44,2011-05-11 12:08:00,2.29,United Kingdom,customer_10002@example.com,,10002,False,100.76
540023,85099B,JUMBO BAG RED RETROSPOT,16,2011-05-11 12:08:00,1.87,10002,United Kingdom,customer_10002@example.com,,540023,85099B,JUMBO BAG RED RETROSPOT,16,2011-05-11 12:08:00,1.87,United Kingdom,customer_10002@example.com,,10002,False,29.92
540471,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-11 16:51:00,4.35,10036,United Kingdom,customer_10036@example.com,2011-09-01,540471,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-11 16:51:00,4.35,United Kingdom,customer_10036@example.com,2011-09-01,10036,False,17.4
540024,21754,HOME BUILDING BLOCK WORD,42,2011-05-12 10:37:00,5.95,10002,United Kingdom,customer_10002@example.com,,540024,21754,HOME BUILDING BLOCK WORD,42,2011-05-12 10:37:00,5.95,United Kingdom,customer_10002@example.com,,10002,False,249.9
540265,22961,JAM MAKING SET PRINTED,44,2011-05-12 16:45:00,1.38,10014,United Kingdom,customer_10014@example.com,2011-08-25,540265,22961,JAM MAKING SET PRINTED,44,2011-05-12 16:45:00,1.38,United Kingdom,customer_10014@example.com,2011-08-25,10014,False,60.72
540178,21931,JUMBO STORAGE BAG SUKI,37,2011-05-13 09:05:00,1.87,10010,United Kingdom,customer_10010@example.com,,540178,21931,JUMBO STORAGE BAG SUKI,37,2011-05-13 09:05:00,1.87,United Kingdom,customer_10010@example.com,,10010,False,69.19
540178,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,47,2011-05-13 09:05:00,0.3,10010,United Kingdom,customer_10010@example.com,,540178,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,47,2011-05-13 09:05:00,0.3,United Kingdom,customer_10010@example.com,,10010,False,14.1
540178,22960,JAM MAKING SET WITH JARS,16,2011-05-13 09:05:00,3.83,10010,United Kingdom,customer_10010@example.com,2011-08-30,540178,22960,JAM MAKING SET WITH JARS,16,2011-05-13 09:05:00,3.83,United Kingdom,customer_10010@example.com,2011-08-30,10010,False,61.28
540178,22423,REGENCY CAKESTAND 3 TIER,42,2011-05-13 09:05:00,12.75,10010,United Kingdom,customer_10010@example.com,,540178,22423,REGENCY CAKESTAND 3 TIER,42,2011-05-13 09:05:00,12.75,United Kingdom,customer_10010@example.com,,10010,False,535.5
540596,22386,JUMBO BAG PINK POLKADOT,12,2011-05-13 09:52:00,2.29,10061,United Kingdom,customer_10061@example.com,,540596,22386,JUMBO BAG PINK POLKADOT,12,2011-05-13 09:52:00,2.29,United Kingdom,customer_10061@example.com,,10061,False,27.48
540596,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-05-13 09:52:00,2.95,10061,United Kingdom,customer_10061@example.com,2011-07-22,540596,21733,RED HANGING HEART T-LIGHT HOLDER,8,2011-05-13 09:52:00,2.95,United Kingdom,customer_10061@example.com,2011-07-22,10061,False,23.6
540218,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,2011-05-13 11:28:00,2.42,10012,United Kingdom,customer_10012@example.com,2011-07-20,540218,85123A,WHITE HANGING HEART T-LIGHT HOLDER,47,2011-05-13 11:28:00,2.42,United Kingdom,customer_10012@example.com,2011-07-20,10012,False,113.74
540218,22697,GREEN REGENCY TEACUP AND SAUCER,22,2011-05-13 11:28:00,2.95,10012,United Kingdom,customer_10012@example.com,,540218,22697,GREEN REGENCY TEACUP AND SAUCER,22,2011-05-13 11:28:00,2.95,United Kingdom,customer_10012@example.com,,10012,False,64.9
540218,22961,JAM MAKING SET PRINTED,16,2011-05-13 11:28:00,1.45,10012,United Kingdom,customer_10012@example.com,2011-08-25,540218,22961,JAM MAKING SET PRINTED,16,2011-05-13 11:28:00,1.45,United Kingdom,customer_10012@example.com,2011-08-25,10012,False,23.2
540218,85099B,JUMBO BAG RED RETROSPOT,11,2011-05-13 11:28:00,2.08,10012,United Kingdom,customer_10012@example.com,,540218,85099B,JUMBO BAG RED RETROSPOT,11,2011-05-13 11:28:00,2.08,United Kingdom,customer_10012@example.com,,10012,False,22.880000000000003
540013,85099B,JUMBO BAG RED RETROSPOT,45,2011-05-13 12:43:00,2.18,10001,United Kingdom,customer_10001@example.com,,540013,85099B,JUMBO BAG RED RETROSPOT,45,2011-05-13 12:43:00,2.18,United Kingdom,customer_10001@example.com,,10001,False,98.10000000000001
540013,21034,REX CASH+CARRY JUMBO SHOPPER,21,2011-05-13 12:43:00,0.85,10001,United Kingdom,customer_10001@example.com,,540013,21034,REX CASH+CARRY JUMBO SHOPPER,21,2011-05-13 12:43:00,0.85,United Kingdom,customer_10001@example.com,,10001,False,17.849999999999998
540013,20727,LUNCH BAG BLACK SKULL.,7,2011-05-13 12:43:00,1.57,10001,United Kingdom,customer_10001@example.com,2011-08-05,540013,20727,LUNCH BAG BLACK SKULL.,7,2011-05-13 12:43:00,1.57,United Kingdom,customer_10001@example.com,2011-08-05,10001,False,10.99
540440,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-05-14 11:01:00,0.55,10031,United Kingdom,customer_10031@example.com,2011-07-18,540440,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-05-14 11:01:00,0.55,United Kingdom,customer_10031@example.com,2011-07-18,10031,False,2.2
540440,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-05-14 11:01:00,2.95,10031,United Kingdom,customer_10031@example.com,,540440,22699,ROSES REGENCY TEACUP AND SAUCER,11,2011-05-14 11:01:00,2.95,United Kingdom,customer_10031@example.com,,10031,False,32.45
540141,22197,POPCORN HOLDER,34,2011-05-14 15:52:00,0.85,10008,United Kingdom,customer_10008@example.com,2011-07-10,540141,22197,POPCORN HOLDER,34,2011-05-14 15:52:00,0.85,United Kingdom,customer_10008@example.com,2011-07-10,10008,False,28.9
540141,21034,REX CASH+CARRY JUMBO SHOPPER,11,2011-05-14 15:52:00,0.95,10008,United Kingdom,customer_10008@example.com,,540141,21034,REX CASH+CARRY JUMBO SHOPPER,11,2011-05-14 15:52:00,0.95,United Kingdom,customer_10008@example.com,,10008,False,10.45
540141,22178,VICTORIAN GLASS HANGING T-LIGHT,8,2011-05-14 15:52:00,1.25,10008,United Kingdom,customer_10008@example.com,2011-07-28,540141,22178,VICTORIAN GLASS HANGING T-LIGHT,8,2011-05-14 15:52:00,1.25,United Kingdom,customer_10008@example.com,2011-07-28,10008,False,10.0
540622,22699,ROSES REGENCY TEACUP AND SAUCER,7,2011-05-15 10:25:00,2.8,10066,United Kingdom,customer_10066@example.com,,540622,22699,ROSES REGENCY TEACUP AND SAUCER,7,2011-05-15 10:25:00,2.8,United Kingdom,customer_10066@example.com,,10066,False,19.599999999999998
540622,22138,BAKING SET 9 PIECE RETROSPOT,2,2011-05-15 10:25:00,4.46,10066,United Kingdom,customer_10066@example.com,2011-08-10,540622,22138,BAKING SET 9 PIECE RETROSPOT,2,2011-05-15 10:25:00,4.46,United Kingdom,customer_10066@example.com,2011-08-10,10066,False,8.92
540088,22423,REGENCY CAKESTAND 3 TIER,33,2011-05-15 14:04:00,14.03,10005,United Kingdom,customer_10005@example.com,,540088,22423,REGENCY CAKESTAND 3 TIER,33,2011-05-15 14:04:00,14.03,United Kingdom,customer_10005@example.com,,10005,False,462.98999999999995
540088,22698,PINK REGENCY TEACUP AND SAUCER,26,2011-05-15 14:04:00,2.66,10005,United Kingdom,customer_10005@example.com,,540088,22698,PINK REGENCY TEACUP AND SAUCER,26,2011-05-15 14:04:00,2.66,United Kingdom,customer_10005@example.com,,10005,False,69.16
540088,22961,JAM MAKING SET PRINTED,31,2011-05-15 14:04:00,1.59,10005,United Kingdom,customer_10005@example.com,2011-08-25,540088,22961,JAM MAKING SET PRINTED,31,2011-05-15 14:04:00,1.59,United Kingdom,customer_10005@example.com,2011-08-25,10005,False,49.29
